Date,Branch,Customer type,Gender,Product line,Unit price,Quantity,Payment,Rating,Sales
21/07/24,Manhattan,Non-member,Female,Health & Beauty,28.58,4,Credit card,6,114.32
21/07/24,Manhattan,Non-member,Male,Food & Beverages,6.18,1,Cash,6,6.18
21/07/24,Queens,Member,Male,Food & Beverages,7.14,6,Credit card,6,42.84
21/07/24,Brooklyn,Non-member,Male,Health & Beauty,23.92,3,Cash,8,71.76
21/07/24,Manhattan,Non-member,Male,Food & Beverages,5.53,3,Cash,5,16.59
21/07/24,Queens,Non-member,Female,Food & Beverages,3.55,1,Credit card,7,3.55
21/07/24,Manhattan,Non-member,Male,Food & Beverages,6.1,1,Cash,7,6.1
22/07/24,Brooklyn,Non-member,Male,Health & Beauty,24.15,2,Credit card,8,48.3
22/07/24,Brooklyn,Non-member,Female,Fashion & Accs,12.93,1,Ewallet,8,12.93
22/07/24,Manhattan,Non-member,Female,Food & Beverages,2.5,3,Cash,6,7.5
22/07/24,Manhattan,Non-member,Male,Health & Beauty,32.65,3,Cash,4,97.95
22/07/24,Brooklyn,Non-member,Male,Food & Beverages,5.11,2,Cash,8,10.22
22/07/24,Manhattan,Non-member,Female,Sports & Travel,71.9,1,Ewallet,7,71.9
22/07/24,Queens,Non-member,Male,Food & Beverages,6.2,3,Cash,7,18.6
22/07/24,Manhattan,Non-member,Female,Health & Beauty,31.26,4,Credit card,7,125.04
22/07/24,Queens,Non-member,Female,Food & Beverages,6.08,3,Credit card,8,18.24
22/07/24,Manhattan,Non-member,Female,Health & Beauty,25.68,2,Cash,6,51.36
22/07/24,Manhattan,Non-member,Male,Health & Beauty,27.81,4,Credit card,7,111.24
22/07/24,Brooklyn,Member,Male,Health & Beauty,20.39,3,Ewallet,7,61.17
22/07/24,Manhattan,Non-member,Female,Health & Beauty,35.09,3,Credit card,8,105.27
22/07/24,Brooklyn,Member,Female,Fashion & Accs,7.16,2,Cash,4,14.32
22/07/24,Brooklyn,Non-member,Female,Food & Beverages,6.69,5,Cash,7,33.45
22/07/24,Brooklyn,Member,Female,Food & Beverages,7.18,2,Ewallet,7,14.36
22/07/24,Queens,Non-member,Male,Food & Beverages,7.26,2,Ewallet,5,14.52
22/07/24,Brooklyn,Non-member,Female,Food & Beverages,2.66,4,Cash,9,10.64
23/07/24,Queens,Non-member,Female,Food & Beverages,6.54,5,Cash,8,32.7
23/07/24,Manhattan,Non-member,Male,Food & Beverages,6.36,4,Credit card,6,25.44
23/07/24,Manhattan,Non-member,Female,Food & Beverages,7.35,4,Cash,7,29.4
23/07/24,Manhattan,Member,Female,Home & Lifestyle,50.65,5,Credit card,6,253.25
23/07/24,Queens,Member,Female,Food & Beverages,5.54,6,Ewallet,7,33.24
23/07/24,Manhattan,Member,Male,Electronics,87.26,1,Cash,5,87.26
23/07/24,Manhattan,Non-member,Female,Food & Beverages,7.17,4,Credit card,7,28.68
23/07/24,Brooklyn,Non-member,Female,Food & Beverages,7.03,3,Ewallet,8,21.09
23/07/24,Manhattan,Non-member,Female,Health & Beauty,35.27,1,Ewallet,6,35.27
24/07/24,Queens,Member,Male,Food & Beverages,5.12,6,Cash,7,30.72
24/07/24,Brooklyn,Non-member,Male,Fashion & Accs,17.43,2,Credit card,7,34.86
24/07/24,Manhattan,Non-member,Male,Food & Beverages,6.13,4,Cash,8,24.52
24/07/24,Queens,Non-member,Female,Health & Beauty,36.61,2,Credit card,8,73.22
24/07/24,Brooklyn,Non-member,Female,Health & Beauty,32.28,3,Cash,6,96.84
24/07/24,Manhattan,Non-member,Female,Food & Beverages,5.76,2,Ewallet,7,11.52
24/07/24,Manhattan,Member,Male,Health & Beauty,31.41,4,Cash,7,125.64
24/07/24,Manhattan,Member,Male,Fashion & Accs,10.58,1,Ewallet,7,10.58
24/07/24,Queens,Member,Female,Food & Beverages,6.26,2,Ewallet,6,12.52
24/07/24,Manhattan,Member,Male,Food & Beverages,6.12,1,Ewallet,8,6.12
24/07/24,Brooklyn,Non-member,Male,Health & Beauty,37.14,2,Credit card,7,74.28
24/07/24,Queens,Non-member,Male,Food & Beverages,2.92,3,Ewallet,7,8.76
24/07/24,Brooklyn,Non-member,Female,Food & Beverages,6.44,1,Cash,7,6.44
24/07/24,Manhattan,Non-member,Female,Food & Beverages,6.7,5,Cash,8,33.5
24/07/24,Brooklyn,Non-member,Male,Food & Beverages,5.6,4,Ewallet,8,22.4
24/07/24,Manhattan,Non-member,Female,Food & Beverages,4.42,2,Credit card,6,8.84
24/07/24,Brooklyn,Non-member,Male,Food & Beverages,5.37,1,Ewallet,6,5.37
25/07/24,Brooklyn,Member,Female,Food & Beverages,7.62,5,Cash,5,38.1
25/07/24,Brooklyn,Non-member,Female,Home & Lifestyle,60.48,1,Cash,6,60.48
25/07/24,Manhattan,Non-member,Male,Health & Beauty,34.91,1,Ewallet,7,34.91
25/07/24,Brooklyn,Non-member,Male,Food & Beverages,6.43,2,Ewallet,6,12.86
25/07/24,Manhattan,Member,Female,Health & Beauty,36.97,1,Cash,7,36.97
25/07/24,Queens,Non-member,Male,Food & Beverages,5.4,4,Cash,7,21.6
25/07/24,Brooklyn,Non-member,Male,Health & Beauty,34.3,1,Cash,7,34.3
25/07/24,Queens,Member,Male,Food & Beverages,5.21,2,Cash,7,10.42
25/07/24,Brooklyn,Member,Male,Fashion & Accs,13.73,3,Credit card,7,41.19
25/07/24,Brooklyn,Non-member,Male,Health & Beauty,22.33,3,Credit card,6,66.99
25/07/24,Brooklyn,Member,Male,Health & Beauty,25.22,1,Credit card,6,25.22
25/07/24,Manhattan,Non-member,Female,Food & Beverages,3.85,4,Ewallet,7,15.4
25/07/24,Brooklyn,Non-member,Female,Food & Beverages,7.1,2,Ewallet,7,14.2
25/07/24,Manhattan,Member,Male,Health & Beauty,27.63,4,Cash,7,110.52
25/07/24,Queens,Member,Female,Health & Beauty,34.46,2,Ewallet,6,68.92
25/07/24,Manhattan,Member,Female,Food & Beverages,6.5,2,Cash,7,13
25/07/24,Brooklyn,Non-member,Female,Health & Beauty,22.75,4,Credit card,8,91
26/07/24,Queens,Non-member,Female,Food & Beverages,5.86,4,Credit card,6,23.44
26/07/24,Manhattan,Non-member,Male,Food & Beverages,3.18,4,Credit card,6,12.72
26/07/24,Brooklyn,Member,Female,Food & Beverages,6.77,4,Credit card,6,27.08
26/07/24,Brooklyn,Non-member,Female,Food & Beverages,5.74,4,Ewallet,7,22.96
26/07/24,Manhattan,Member,Female,Food & Beverages,3.67,3,Ewallet,7,11.01
26/07/24,Brooklyn,Member,Male,Health & Beauty,21.08,4,Credit card,7,84.32
26/07/24,Brooklyn,Non-member,Female,Fashion & Accs,12.14,1,Cash,6,12.14
26/07/24,Queens,Member,Female,Health & Beauty,33.13,2,Cash,7,66.26
26/07/24,Queens,Non-member,Male,Fashion & Accs,15.15,2,Credit card,6,30.3
26/07/24,Queens,Non-member,Male,Food & Beverages,4.49,2,Cash,8,8.98
27/07/24,Manhattan,Member,Male,Health & Beauty,36.69,3,Credit card,6,110.07
27/07/24,Queens,Non-member,Male,Fashion & Accs,13.78,2,Ewallet,7,27.56
27/07/24,Manhattan,Member,Female,Health & Beauty,16.26,3,Ewallet,7,48.78
27/07/24,Brooklyn,Non-member,Male,Food & Beverages,6.24,2,Cash,6,12.48
27/07/24,Brooklyn,Non-member,Male,Food & Beverages,7.67,2,Credit card,8,15.34
27/07/24,Queens,Non-member,Male,Food & Beverages,6.7,3,Cash,7,20.1
27/07/24,Manhattan,Non-member,Male,Food & Beverages,5.35,4,Ewallet,7,21.4
27/07/24,Manhattan,Non-member,Male,Food & Beverages,6.09,3,Ewallet,6,18.27
27/07/24,Brooklyn,Non-member,Female,Health & Beauty,16.03,4,Ewallet,5,64.12
27/07/24,Brooklyn,Non-member,Female,Food & Beverages,3.42,2,Ewallet,7,6.84
27/07/24,Brooklyn,Non-member,Female,Food & Beverages,6.33,2,Cash,7,12.66
27/07/24,Queens,Member,Female,Food & Beverages,6.91,3,Cash,8,20.73
28/07/24,Queens,Non-member,Male,Food & Beverages,7.1,1,Ewallet,7,7.1
28/07/24,Brooklyn,Non-member,Female,Health & Beauty,25.95,3,Cash,8,77.85
28/07/24,Brooklyn,Non-member,Male,Food & Beverages,4.91,1,Credit card,9,4.91
28/07/24,Manhattan,Non-member,Male,Food & Beverages,5.94,2,Credit card,8,11.88
28/07/24,Brooklyn,Member,Female,Food & Beverages,3.95,2,Cash,6,7.9
28/07/24,Brooklyn,Non-member,Male,Food & Beverages,6.83,4,Ewallet,7,27.32
28/07/24,Queens,Member,Male,Food & Beverages,7.58,3,Cash,8,22.74
28/07/24,Queens,Member,Female,Fashion & Accs,11.54,1,Credit card,7,11.54
28/07/24,Brooklyn,Non-member,Female,Health & Beauty,24.78,2,Credit card,6,49.56
28/07/24,Queens,Non-member,Male,Electronics,94.77,1,Ewallet,7,94.77
28/07/24,Brooklyn,Non-member,Male,Food & Beverages,3.76,5,Credit card,6,18.8
28/07/24,Manhattan,Non-member,Female,Health & Beauty,26.01,2,Credit card,5,52.02
29/07/24,Manhattan,Non-member,Female,Health & Beauty,20.2,2,Credit card,6,40.4
29/07/24,Queens,Non-member,Female,Food & Beverages,5.29,1,Credit card,7,5.29
29/07/24,Queens,Member,Female,Food & Beverages,7.42,4,Credit card,7,29.68
29/07/24,Queens,Non-member,Female,Home & Lifestyle,68.96,5,Ewallet,7,344.8
29/07/24,Manhattan,Member,Female,Home & Lifestyle,48.4,2,Credit card,6,96.8
29/07/24,Manhattan,Non-member,Female,Food & Beverages,6.38,2,Ewallet,8,12.76
29/07/24,Manhattan,Non-member,Male,Food & Beverages,4.54,3,Cash,9,13.62
29/07/24,Queens,Non-member,Male,Electronics,79.56,2,Cash,7,159.12
29/07/24,Brooklyn,Non-member,Male,Food & Beverages,5.9,3,Credit card,7,17.7
30/07/24,Brooklyn,Non-member,Female,Fashion & Accs,18.67,1,Credit card,7,18.67
30/07/24,Manhattan,Non-member,Male,Sports & Travel,57.64,3,Ewallet,8,172.92
30/07/24,Queens,Non-member,Male,Sports & Travel,67.03,1,Ewallet,7,67.03
30/07/24,Manhattan,Non-member,Male,Food & Beverages,7.58,2,Cash,8,15.16
30/07/24,Brooklyn,Non-member,Female,Health & Beauty,34.82,4,Cash,6,139.28
30/07/24,Manhattan,Member,Female,Health & Beauty,24.29,2,Ewallet,7,48.58
30/07/24,Brooklyn,Member,Female,Home & Lifestyle,65.24,3,Cash,7,195.72
30/07/24,Brooklyn,Non-member,Male,Electronics,86.1,2,Cash,7,172.2
30/07/24,Manhattan,Non-member,Male,Food & Beverages,7.93,4,Credit card,8,31.72
30/07/24,Brooklyn,Member,Female,Health & Beauty,23.8,1,Credit card,5,23.8
30/07/24,Manhattan,Non-member,Female,Home & Lifestyle,62.07,4,Ewallet,8,248.28
30/07/24,Manhattan,Non-member,Male,Food & Beverages,7.06,1,Ewallet,7,7.06
31/07/24,Brooklyn,Non-member,Male,Health & Beauty,20.02,1,Cash,7,20.02
31/07/24,Brooklyn,Non-member,Male,Fashion & Accs,19.43,1,Cash,8,19.43
31/07/24,Manhattan,Non-member,Male,Food & Beverages,7.45,3,Cash,5,22.35
31/07/24,Manhattan,Member,Female,Health & Beauty,32.25,4,Ewallet,5,129
31/07/24,Brooklyn,Non-member,Male,Food & Beverages,5.35,3,Credit card,7,16.05
31/07/24,Queens,Non-member,Female,Health & Beauty,27.8,1,Credit card,5,27.8
31/07/24,Manhattan,Non-member,Male,Food & Beverages,7.93,4,Cash,6,31.72
31/07/24,Manhattan,Non-member,Female,Food & Beverages,6.09,2,Cash,7,12.18
31/07/24,Brooklyn,Non-member,Male,Food & Beverages,3.93,3,Credit card,7,11.79
31/07/24,Brooklyn,Non-member,Female,Health & Beauty,34.73,4,Cash,7,138.92
31/07/24,Brooklyn,Non-member,Male,Home & Lifestyle,67.69,5,Ewallet,6,338.45
31/07/24,Manhattan,Non-member,Female,Food & Beverages,3.25,4,Ewallet,7,13
31/07/24,Brooklyn,Non-member,Female,Food & Beverages,3.88,1,Ewallet,7,3.88
31/07/24,Manhattan,Non-member,Female,Food & Beverages,2.97,4,Ewallet,7,11.88
31/07/24,Brooklyn,Non-member,Female,Home & Lifestyle,69.24,2,Ewallet,7,138.48
08/01/24,Brooklyn,Non-member,Female,Food & Beverages,3.96,2,Ewallet,7,7.92
08/01/24,Queens,Member,Male,Health & Beauty,32.14,1,Cash,7,32.14
08/01/24,Brooklyn,Non-member,Male,Fashion & Accs,12.4,1,Ewallet,6,12.4
08/01/24,Queens,Non-member,Female,Home & Lifestyle,63.54,4,Cash,7,254.16
08/01/24,Brooklyn,Non-member,Male,Food & Beverages,3.36,3,Cash,6,10.08
08/01/24,Brooklyn,Member,Male,Electronics,85.1,1,Ewallet,8,85.1
08/01/24,Brooklyn,Member,Female,Food & Beverages,6.68,2,Credit card,8,13.36
08/01/24,Brooklyn,Non-member,Female,Food & Beverages,6.36,3,Ewallet,7,19.08
08/01/24,Manhattan,Non-member,Male,Food & Beverages,7.8,2,Ewallet,8,15.6
08/01/24,Brooklyn,Non-member,Male,Food & Beverages,6.02,2,Credit card,8,12.04
08/01/24,Manhattan,Non-member,Female,Fashion & Accs,14.14,2,Ewallet,5,28.28
08/01/24,Brooklyn,Non-member,Female,Fashion & Accs,19.42,3,Cash,5,58.26
08/01/24,Queens,Non-member,Female,Food & Beverages,6.74,2,Ewallet,6,13.48
08/01/24,Manhattan,Non-member,Female,Health & Beauty,32.94,3,Ewallet,7,98.82
08/01/24,Manhattan,Non-member,Male,Food & Beverages,2.75,6,Credit card,7,16.5
08/01/24,Manhattan,Non-member,Female,Home & Lifestyle,51.31,1,Cash,6,51.31
08/02/24,Queens,Non-member,Male,Food & Beverages,4.88,3,Ewallet,7,14.64
08/02/24,Queens,Member,Male,Health & Beauty,26.23,3,Cash,8,78.69
08/02/24,Queens,Non-member,Male,Sports & Travel,71.67,1,Cash,7,71.67
08/02/24,Queens,Non-member,Female,Home & Lifestyle,56.04,4,Cash,7,224.16
08/02/24,Manhattan,Non-member,Female,Food & Beverages,4.29,4,Ewallet,6,17.16
08/02/24,Brooklyn,Non-member,Male,Food & Beverages,6,3,Cash,7,18
08/02/24,Manhattan,Non-member,Male,Home & Lifestyle,61.04,5,Credit card,7,305.2
08/02/24,Manhattan,Non-member,Female,Food & Beverages,3.46,3,Credit card,6,10.38
08/02/24,Manhattan,Member,Female,Electronics,96.28,2,Ewallet,8,192.56
08/03/24,Manhattan,Member,Male,Food & Beverages,4.14,4,Ewallet,7,16.56
08/03/24,Brooklyn,Non-member,Male,Food & Beverages,4.55,2,Ewallet,7,9.1
08/03/24,Brooklyn,Member,Female,Food & Beverages,6.32,5,Cash,7,31.6
08/03/24,Queens,Non-member,Female,Food & Beverages,7.28,4,Cash,7,29.12
08/03/24,Queens,Non-member,Male,Health & Beauty,33.32,4,Ewallet,6,133.28
08/03/24,Brooklyn,Non-member,Female,Food & Beverages,4.35,1,Cash,6,4.35
08/03/24,Queens,Member,Female,Food & Beverages,3.59,2,Cash,7,7.18
08/03/24,Brooklyn,Non-member,Female,Health & Beauty,29.56,2,Credit card,7,59.12
08/03/24,Brooklyn,Non-member,Female,Food & Beverages,6.55,3,Cash,7,19.65
08/03/24,Brooklyn,Non-member,Male,Food & Beverages,4.28,2,Credit card,6,8.56
08/03/24,Manhattan,Non-member,Male,Home & Lifestyle,70.27,4,Credit card,8,281.08
08/03/24,Manhattan,Non-member,Male,Food & Beverages,6.09,2,Cash,7,12.18
08/03/24,Manhattan,Member,Female,Fashion & Accs,13.06,1,Credit card,8,13.06
08/03/24,Brooklyn,Non-member,Female,Health & Beauty,34.74,3,Ewallet,8,104.22
08/03/24,Manhattan,Member,Male,Health & Beauty,33.43,3,Credit card,7,100.29
08/03/24,Brooklyn,Non-member,Male,Health & Beauty,26.12,3,Credit card,8,78.36
08/03/24,Queens,Non-member,Female,Food & Beverages,7.73,8,Ewallet,9,61.84
08/03/24,Manhattan,Non-member,Male,Food & Beverages,5.8,3,Ewallet,7,17.4
08/04/24,Brooklyn,Non-member,Male,Health & Beauty,38.86,2,Cash,7,77.72
08/04/24,Brooklyn,Non-member,Male,Home & Lifestyle,63.94,4,Cash,6,255.76
08/04/24,Queens,Non-member,Female,Sports & Travel,69.12,1,Credit card,8,69.12
08/04/24,Manhattan,Non-member,Female,Fashion & Accs,12.47,3,Cash,6,37.41
08/04/24,Brooklyn,Non-member,Female,Food & Beverages,4.84,1,Credit card,6,4.84
08/04/24,Manhattan,Non-member,Male,Food & Beverages,2.57,2,Cash,8,5.14
08/04/24,Manhattan,Non-member,Male,Food & Beverages,7.81,3,Cash,6,23.43
08/04/24,Brooklyn,Non-member,Male,Food & Beverages,7.05,4,Credit card,7,28.2
08/04/24,Queens,Non-member,Female,Food & Beverages,4.33,2,Credit card,7,8.66
08/04/24,Manhattan,Non-member,Female,Sports & Travel,62.05,1,Cash,7,62.05
08/04/24,Manhattan,Member,Female,Home & Lifestyle,73.54,3,Ewallet,7,220.62
08/04/24,Brooklyn,Non-member,Male,Food & Beverages,7.25,2,Ewallet,7,14.5
08/04/24,Manhattan,Non-member,Male,Health & Beauty,22.46,4,Ewallet,5,89.84
08/04/24,Queens,Non-member,Male,Food & Beverages,7.5,2,Ewallet,8,15
08/04/24,Manhattan,Non-member,Female,Food & Beverages,7.53,2,Ewallet,6,15.06
08/05/24,Brooklyn,Member,Female,Food & Beverages,5.25,1,Ewallet,6,5.25
08/05/24,Queens,Non-member,Female,Health & Beauty,29.87,2,Cash,8,59.74
08/05/24,Manhattan,Non-member,Male,Home & Lifestyle,72.72,1,Cash,7,72.72
08/05/24,Brooklyn,Non-member,Male,Health & Beauty,28.9,3,Credit card,8,86.7
08/05/24,Manhattan,Non-member,Female,Health & Beauty,30.95,3,Ewallet,8,92.85
08/05/24,Brooklyn,Non-member,Female,Home & Lifestyle,65.27,4,Cash,6,261.08
08/05/24,Queens,Non-member,Female,Health & Beauty,16.65,2,Ewallet,6,33.3
08/05/24,Manhattan,Member,Female,Food & Beverages,7.22,6,Credit card,6,43.32
08/05/24,Brooklyn,Non-member,Male,Health & Beauty,27.8,3,Cash,6,83.4
08/05/24,Queens,Non-member,Male,Health & Beauty,32.99,3,Cash,6,98.97
08/06/24,Brooklyn,Non-member,Male,Food & Beverages,6.22,5,Ewallet,8,31.1
08/06/24,Manhattan,Non-member,Female,Sports & Travel,74.49,1,Cash,7,74.49
08/06/24,Manhattan,Non-member,Male,Sports & Travel,58.27,2,Cash,6,116.54
08/06/24,Queens,Non-member,Female,Food & Beverages,3.15,3,Ewallet,6,9.45
08/06/24,Brooklyn,Non-member,Male,Sports & Travel,70.9,1,Credit card,8,70.9
08/06/24,Brooklyn,Non-member,Male,Food & Beverages,4.09,2,Cash,7,8.18
08/06/24,Brooklyn,Member,Male,Home & Lifestyle,70.74,3,Credit card,8,212.22
08/06/24,Manhattan,Member,Male,Health & Beauty,34.91,2,Cash,6,69.82
08/06/24,Brooklyn,Member,Female,Fashion & Accs,18.34,3,Ewallet,7,55.02
08/06/24,Brooklyn,Non-member,Male,Food & Beverages,3.52,2,Ewallet,6,7.04
08/06/24,Manhattan,Member,Female,Food & Beverages,5.38,3,Cash,5,16.14
08/06/24,Manhattan,Non-member,Male,Food & Beverages,2.52,2,Ewallet,8,5.04
08/06/24,Queens,Non-member,Male,Food & Beverages,6.29,3,Ewallet,6,18.87
08/06/24,Brooklyn,Non-member,Male,Health & Beauty,22.56,1,Ewallet,6,22.56
08/06/24,Manhattan,Member,Female,Health & Beauty,29.69,2,Cash,6,59.38
08/06/24,Brooklyn,Non-member,Male,Fashion & Accs,11.74,2,Cash,6,23.48
08/07/24,Manhattan,Member,Male,Home & Lifestyle,55.23,5,Cash,8,276.15
08/07/24,Queens,Non-member,Female,Food & Beverages,6.89,2,Cash,8,13.78
08/07/24,Manhattan,Non-member,Female,Food & Beverages,3.37,5,Credit card,5,16.85
08/07/24,Manhattan,Non-member,Male,Food & Beverages,5.05,2,Cash,7,10.1
08/07/24,Queens,Non-member,Female,Food & Beverages,4.17,2,Credit card,6,8.34
08/07/24,Manhattan,Non-member,Male,Health & Beauty,32.61,3,Cash,5,97.83
08/07/24,Brooklyn,Non-member,Male,Food & Beverages,3.44,2,Ewallet,6,6.88
08/07/24,Queens,Non-member,Female,Food & Beverages,4.01,4,Ewallet,8,16.04
08/08/24,Manhattan,Non-member,Female,Home & Lifestyle,65.05,5,Ewallet,6,325.25
08/08/24,Brooklyn,Member,Female,Food & Beverages,6.83,4,Cash,7,27.32
08/08/24,Manhattan,Member,Female,Sports & Travel,59.69,1,Cash,5,59.69
08/08/24,Manhattan,Non-member,Male,Health & Beauty,32.43,1,Ewallet,9,32.43
08/08/24,Queens,Non-member,Female,Food & Beverages,5.49,1,Credit card,7,5.49
08/08/24,Queens,Non-member,Female,Food & Beverages,4.84,4,Credit card,6,19.36
08/08/24,Brooklyn,Member,Male,Fashion & Accs,9.08,1,Cash,6,9.08
08/08/24,Manhattan,Non-member,Female,Health & Beauty,28.72,2,Cash,7,57.44
08/08/24,Brooklyn,Non-member,Male,Food & Beverages,3.78,2,Ewallet,9,7.56
08/08/24,Brooklyn,Non-member,Male,Home & Lifestyle,54.4,2,Credit card,7,108.8
08/08/24,Brooklyn,Non-member,Female,Food & Beverages,7.5,5,Credit card,7,37.5
08/08/24,Brooklyn,Non-member,Male,Electronics,95,1,Credit card,6,95
08/08/24,Brooklyn,Member,Female,Home & Lifestyle,61.86,4,Credit card,7,247.44
08/09/24,Brooklyn,Non-member,Female,Food & Beverages,3.17,4,Cash,7,12.68
08/09/24,Queens,Non-member,Female,Health & Beauty,35.35,1,Cash,7,35.35
08/09/24,Manhattan,Member,Female,Fashion & Accs,16.06,3,Cash,6,48.18
08/09/24,Manhattan,Non-member,Male,Fashion & Accs,14.21,3,Ewallet,6,42.63
08/09/24,Queens,Member,Female,Health & Beauty,28.49,4,Ewallet,7,113.96
08/09/24,Queens,Non-member,Male,Food & Beverages,5.43,3,Cash,6,16.29
08/09/24,Manhattan,Non-member,Male,Food & Beverages,2.88,1,Ewallet,9,2.88
08/09/24,Manhattan,Member,Female,Food & Beverages,7.61,4,Cash,7,30.44
08/09/24,Manhattan,Non-member,Female,Food & Beverages,7.17,3,Cash,7,21.51
08/09/24,Brooklyn,Member,Female,Home & Lifestyle,53.9,5,Cash,5,269.5
08/09/24,Brooklyn,Non-member,Male,Food & Beverages,6.43,1,Cash,7,6.43
08/09/24,Brooklyn,Non-member,Male,Food & Beverages,7.14,5,Credit card,7,35.7
08/09/24,Manhattan,Non-member,Male,Sports & Travel,56.93,3,Ewallet,7,170.79
08/09/24,Queens,Non-member,Male,Food & Beverages,3.58,6,Cash,6,21.48
08/10/24,Brooklyn,Non-member,Male,Health & Beauty,38.74,1,Cash,5,38.74
08/10/24,Brooklyn,Non-member,Female,Food & Beverages,4.15,2,Cash,6,8.3
08/10/24,Brooklyn,Non-member,Male,Health & Beauty,31.21,2,Ewallet,6,62.42
08/10/24,Manhattan,Non-member,Male,Food & Beverages,4.51,7,Ewallet,7,31.57
08/10/24,Brooklyn,Non-member,Female,Food & Beverages,5.46,3,Ewallet,7,16.38
08/10/24,Brooklyn,Member,Female,Food & Beverages,3.14,4,Credit card,6,12.56
08/10/24,Manhattan,Non-member,Female,Fashion & Accs,12.21,2,Ewallet,5,24.42
08/10/24,Queens,Member,Female,Food & Beverages,6.6,6,Credit card,7,39.6
08/10/24,Brooklyn,Non-member,Female,Fashion & Accs,7.79,1,Ewallet,6,7.79
08/10/24,Brooklyn,Non-member,Male,Health & Beauty,26.49,3,Ewallet,7,79.47
08/10/24,Queens,Non-member,Male,Sports & Travel,50.63,2,Ewallet,7,101.26
08/10/24,Queens,Non-member,Female,Health & Beauty,26.91,1,Cash,7,26.91
08/10/24,Manhattan,Non-member,Male,Home & Lifestyle,65.61,4,Cash,8,262.44
08/10/24,Queens,Non-member,Female,Food & Beverages,6.96,1,Ewallet,7,6.96
08/10/24,Brooklyn,Non-member,Male,Health & Beauty,36.68,2,Ewallet,6,73.36
08/10/24,Queens,Non-member,Female,Home & Lifestyle,54.82,3,Cash,5,164.46
08/10/24,Queens,Member,Female,Food & Beverages,5.59,3,Cash,7,16.77
08/11/24,Queens,Non-member,Male,Health & Beauty,29.13,3,Cash,6,87.39
08/11/24,Manhattan,Non-member,Male,Food & Beverages,7.58,2,Credit card,7,15.16
08/11/24,Brooklyn,Member,Female,Food & Beverages,4.73,1,Credit card,6,4.73
08/11/24,Brooklyn,Member,Male,Food & Beverages,5.65,3,Cash,8,16.95
08/11/24,Brooklyn,Non-member,Female,Electronics,93.36,2,Ewallet,6,186.72
08/11/24,Manhattan,Member,Male,Food & Beverages,4.24,4,Cash,6,16.96
08/11/24,Brooklyn,Member,Female,Home & Lifestyle,54.19,3,Ewallet,7,162.57
08/11/24,Manhattan,Non-member,Female,Food & Beverages,4.74,3,Ewallet,6,14.22
08/11/24,Brooklyn,Non-member,Male,Fashion & Accs,19.71,1,Cash,7,19.71
08/11/24,Brooklyn,Non-member,Female,Sports & Travel,67.46,2,Credit card,6,134.92
08/11/24,Brooklyn,Member,Female,Food & Beverages,7.24,2,Credit card,8,14.48
08/12/24,Queens,Non-member,Female,Food & Beverages,6.3,3,Ewallet,9,18.9
08/12/24,Manhattan,Non-member,Male,Food & Beverages,7.27,2,Cash,6,14.54
08/12/24,Manhattan,Non-member,Male,Electronics,91.82,2,Credit card,6,183.64
08/12/24,Brooklyn,Non-member,Female,Food & Beverages,2.39,2,Credit card,8,4.78
08/12/24,Brooklyn,Non-member,Female,Home & Lifestyle,72.42,4,Cash,6,289.68
08/12/24,Manhattan,Non-member,Male,Home & Lifestyle,61.39,4,Credit card,5,245.56
08/12/24,Brooklyn,Non-member,Female,Electronics,81.42,2,Credit card,6,162.84
